"","Country.","Sex","Field","Level.of.education","Year.","Value"
"16438","Colombia","Men","Science, mathematics and computing","Master's",2013,54.9
"16439","Colombia","Women","Science, mathematics and computing","Doctoral",2013,35.4
"16440","Colombia","Men","Science, mathematics and computing","Doctoral",2013,64.6
"16441","Colombia","Women","Science, mathematics and computing","Total tertiary",2013,41.8
"16442","Colombia","Men","Science, mathematics and computing","Total tertiary",2013,58.2
"16443","Colombia","Women","Engineering, manufacturing and construction","2-year college",2013,25.6
"16444","Colombia","Men","Engineering, manufacturing and construction","2-year college",2013,74.4
"16445","Colombia","Women","Engineering, manufacturing and construction","Bachelor's",2013,36
"16446","Colombia","Men","Engineering, manufacturing and construction","Bachelor's",2013,64
"16447","Colombia","Women","Engineering, manufacturing and construction","Master's",2013,33.4
"16448","Colombia","Men","Engineering, manufacturing and construction","Master's",2013,66.6
"16449","Colombia","Women","Engineering, manufacturing and construction","Doctoral",2013,17.6
"16450","Colombia","Men","Engineering, manufacturing and construction","Doctoral",2013,82.4
"16451","Colombia","Women","Engineering, manufacturing and construction","Total tertiary",2013,32.1
"16452","Colombia","Men","Engineering, manufacturing and construction","Total tertiary",2013,67.9
"16453","Colombia","Women","Agriculture and veterinary","2-year college",2013,40.3
"16454","Colombia","Men","Agriculture and veterinary","2-year college",2013,59.7
"16455","Colombia","Women","Agriculture and veterinary","Bachelor's",2013,42
"16456","Colombia","Men","Agriculture and veterinary","Bachelor's",2013,58
"16457","Colombia","Women","Agriculture and veterinary","Master's",2013,41.3
"16458","Colombia","Men","Agriculture and veterinary","Master's",2013,58.7
"16459","Colombia","Women","Agriculture and veterinary","Doctoral",2013,47.1
"16460","Colombia","Men","Agriculture and veterinary","Doctoral",2013,52.9
"16461","Colombia","Women","Agriculture and veterinary","Total tertiary",2013,40.9
"16462","Colombia","Men","Agriculture and veterinary","Total tertiary",2013,59.1
"16463","Colombia","Women","Health and Welfare","2-year college",2013,70.6
"16464","Colombia","Men","Health and Welfare","2-year college",2013,29.4
"16465","Colombia","Women","Health and Welfare","Bachelor's",2013,74.2
"16466","Colombia","Men","Health and Welfare","Bachelor's",2013,25.8
"16467","Colombia","Women","Health and Welfare","Master's",2013,65.9
"16468","Colombia","Men","Health and Welfare","Master's",2013,34.1
"16469","Colombia","Women","Health and Welfare","Doctoral",2013,67.6
"16470","Colombia","Men","Health and Welfare","Doctoral",2013,32.4
"16471","Colombia","Women","Health and Welfare","Total tertiary",2013,72
"16472","Colombia","Men","Health and Welfare","Total tertiary",2013,28
"16473","Colombia","Women","Services","2-year college",2013,30.6
"16474","Colombia","Men","Services","2-year college",2013,69.4
"16475","Colombia","Women","Services","Bachelor's",2013,50
"16476","Colombia","Men","Services","Bachelor's",2013,50
"16477","Colombia","Women","Services","Master's",2013,20.7
"16478","Colombia","Men","Services","Master's",2013,79.3
"16479","Colombia","Women","Services","Doctoral",2013,50
"16480","Colombia","Men","Services","Doctoral",2013,50
"16481","Colombia","Women","Services","Total tertiary",2013,30.6
"16482","Colombia","Men","Services","Total tertiary",2013,69.4
"16483","Estonia","Women","Education","2-year college",2013,NA
"16484","Estonia","Men","Education","2-year college",2013,NA
"16485","Estonia","Women","Education","Bachelor's",2013,95.3
"16486","Estonia","Men","Education","Bachelor's",2013,4.7
"16487","Estonia","Women","Education","Master's",2013,94.8
"16488","Estonia","Men","Education","Master's",2013,5.2
"16489","Estonia","Women","Education","Doctoral",2013,90
"16490","Estonia","Men","Education","Doctoral",2013,10
"16491","Estonia","Women","Education","Total tertiary",2013,95
"16492","Estonia","Men","Education","Total tertiary",2013,5
"16493","Estonia","Women","Humanities and arts","2-year college",2013,NA
"16494","Estonia","Men","Humanities and arts","2-year college",2013,NA
"16495","Estonia","Women","Humanities and arts","Bachelor's",2013,77.2
"16496","Estonia","Men","Humanities and arts","Bachelor's",2013,22.8
"16497","Estonia","Women","Humanities and arts","Master's",2013,74.3
"16498","Estonia","Men","Humanities and arts","Master's",2013,25.7
"16499","Estonia","Women","Humanities and arts","Doctoral",2013,61.9
"16500","Estonia","Men","Humanities and arts","Doctoral",2013,38.1
"16501","Estonia","Women","Humanities and arts","Total tertiary",2013,76.2
"16502","Estonia","Men","Humanities and arts","Total tertiary",2013,23.8
"16503","Estonia","Women","Social sciences, business and law","2-year college",2013,NA
"16504","Estonia","Men","Social sciences, business and law","2-year college",2013,NA
"16505","Estonia","Women","Social sciences, business and law","Bachelor's",2013,70.1
"16506","Estonia","Men","Social sciences, business and law","Bachelor's",2013,29.9
"16507","Estonia","Women","Social sciences, business and law","Master's",2013,73.5
"16508","Estonia","Men","Social sciences, business and law","Master's",2013,26.5
"16509","Estonia","Women","Social sciences, business and law","Doctoral",2013,64.7
"16510","Estonia","Men","Social sciences, business and law","Doctoral",2013,35.3
"16511","Estonia","Women","Social sciences, business and law","Total tertiary",2013,71
"16512","Estonia","Men","Social sciences, business and law","Total tertiary",2013,29
"16513","Estonia","Women","Science, mathematics and computing","2-year college",2013,NA
"16514","Estonia","Men","Science, mathematics and computing","2-year college",2013,NA
"16515","Estonia","Women","Science, mathematics and computing","Bachelor's",2013,42.2
"16516","Estonia","Men","Science, mathematics and computing","Bachelor's",2013,57.8
"16517","Estonia","Women","Science, mathematics and computing","Master's",2013,50.7
"16518","Estonia","Men","Science, mathematics and computing","Master's",2013,49.3
"16519","Estonia","Women","Science, mathematics and computing","Doctoral",2013,49.4
"16520","Estonia","Men","Science, mathematics and computing","Doctoral",2013,50.6
"16521","Estonia","Women","Science, mathematics and computing","Total tertiary",2013,45.2
"16522","Estonia","Men","Science, mathematics and computing","Total tertiary",2013,54.8
"16523","Estonia","Women","Engineering, manufacturing and construction","2-year college",2013,NA
"16524","Estonia","Men","Engineering, manufacturing and construction","2-year college",2013,NA
"16525","Estonia","Women","Engineering, manufacturing and construction","Bachelor's",2013,27.3
"16526","Estonia","Men","Engineering, manufacturing and construction","Bachelor's",2013,72.7
"16527","Estonia","Women","Engineering, manufacturing and construction","Master's",2013,33.7
"16528","Estonia","Men","Engineering, manufacturing and construction","Master's",2013,66.3
"16529","Estonia","Women","Engineering, manufacturing and construction","Doctoral",2013,48.6
"16530","Estonia","Men","Engineering, manufacturing and construction","Doctoral",2013,51.4
"16531","Estonia","Women","Engineering, manufacturing and construction","Total tertiary",2013,30.3
"16532","Estonia","Men","Engineering, manufacturing and construction","Total tertiary",2013,69.7
"16533","Estonia","Women","Agriculture and veterinary","2-year college",2013,NA
"16534","Estonia","Men","Agriculture and veterinary","2-year college",2013,NA
"16535","Estonia","Women","Agriculture and veterinary","Bachelor's",2013,38.5
"16536","Estonia","Men","Agriculture and veterinary","Bachelor's",2013,61.5
"16537","Estonia","Women","Agriculture and veterinary","Master's",2013,66.3
"16538","Estonia","Men","Agriculture and veterinary","Master's",2013,33.7
"16539","Estonia","Women","Agriculture and veterinary","Doctoral",2013,75
"16540","Estonia","Men","Agriculture and veterinary","Doctoral",2013,25
"16541","Estonia","Women","Agriculture and veterinary","Total tertiary",2013,51.7
"16542","Estonia","Men","Agriculture and veterinary","Total tertiary",2013,48.3
"16543","Estonia","Women","Health and Welfare","2-year college",2013,NA
"16544","Estonia","Men","Health and Welfare","2-year college",2013,NA
"16545","Estonia","Women","Health and Welfare","Bachelor's",2013,92.6
"16546","Estonia","Men","Health and Welfare","Bachelor's",2013,7.4
"16547","Estonia","Women","Health and Welfare","Master's",2013,80.7
"16548","Estonia","Men","Health and Welfare","Master's",2013,19.3
"16549","Estonia","Women","Health and Welfare","Doctoral",2013,87.5
"16550","Estonia","Men","Health and Welfare","Doctoral",2013,12.5
"16551","Estonia","Women","Health and Welfare","Total tertiary",2013,90.1
"16552","Estonia","Men","Health and Welfare","Total tertiary",2013,9.9
"16553","Estonia","Women","Services","2-year college",2013,NA
"16554","Estonia","Men","Services","2-year college",2013,NA
"16555","Estonia","Women","Services","Bachelor's",2013,48.3
"16556","Estonia","Men","Services","Bachelor's",2013,51.7
"16557","Estonia","Women","Services","Master's",2013,56.5
"16558","Estonia","Men","Services","Master's",2013,43.5
"16559","Estonia","Women","Services","Doctoral",2013,80
"16560","Estonia","Men","Services","Doctoral",2013,20
"16561","Estonia","Women","Services","Total tertiary",2013,49.9
"16562","Estonia","Men","Services","Total tertiary",2013,50.1
"16563","India","Women","Education","2-year college",2013,NA
"16564","India","Men","Education","2-year college",2013,NA
"16565","India","Women","Education","Bachelor's",2013,59.7
"16566","India","Men","Education","Bachelor's",2013,40.3
"16567","India","Women","Education","Master's",2013,59.2
"16568","India","Men","Education","Master's",2013,40.8
"16569","India","Women","Education","Doctoral",2013,47.1
"16570","India","Men","Education","Doctoral",2013,52.9
"16571","India","Women","Education","Total tertiary",2013,59.6
"16572","India","Men","Education","Total tertiary",2013,40.4
"16573","India","Women","Humanities and arts","2-year college",2013,NA
"16574","India","Men","Humanities and arts","2-year college",2013,NA
"16575","India","Women","Humanities and arts","Bachelor's",2013,50.8
"16576","India","Men","Humanities and arts","Bachelor's",2013,49.2
"16577","India","Women","Humanities and arts","Master's",2013,55.5
"16578","India","Men","Humanities and arts","Master's",2013,44.5
"16579","India","Women","Humanities and arts","Doctoral",2013,41.4
"16580","India","Men","Humanities and arts","Doctoral",2013,58.6
"16581","India","Women","Humanities and arts","Total tertiary",2013,52.7
"16582","India","Men","Humanities and arts","Total tertiary",2013,47.3
"16583","India","Women","Social sciences, business and law","2-year college",2013,NA
"16584","India","Men","Social sciences, business and law","2-year college",2013,NA
"16585","India","Women","Social sciences, business and law","Bachelor's",2013,51.2
"16586","India","Men","Social sciences, business and law","Bachelor's",2013,48.8
"16587","India","Women","Social sciences, business and law","Master's",2013,45.4
"16588","India","Men","Social sciences, business and law","Master's",2013,54.6
"16589","India","Women","Social sciences, business and law","Doctoral",2013,40.4
"16590","India","Men","Social sciences, business and law","Doctoral",2013,59.6
"16591","India","Women","Social sciences, business and law","Total tertiary",2013,50.4
"16592","India","Men","Social sciences, business and law","Total tertiary",2013,49.6
